species,fish_id,site.id,turf,macro,coral,cca,sponge,rubble,rock,other
Z. flavescens,zf109,L3S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf110,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf111,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf112,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf113,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf114,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf115,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf116,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf117,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf118,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf119,L3S2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf120,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf121,L3S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf122,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf123,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf124,L3S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf125,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf126,L3S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf127,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf128,L1S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf129,L2S1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf130,L2S1,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf131,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf132,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf133,L2S1,0.400,0.000,0.600,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf134,L2S1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf135,L2S2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf136,L2S2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf137,L2S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf138,L2S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf139,L2S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf140,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf141,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf142,L1S3,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf143,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf144,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf145,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf146,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf147,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf148,L2S2,0.556,0.289,0.156,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf149,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf150,L2S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf151,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf152,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf153,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf154,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf155,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf156,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf157,L3S2,0.873,0.000,0.127,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf158,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf159,L3S3,0.704,0.000,0.296,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf160,L3S3,0.714,0.000,0.286,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf161,L3S3,0.264,0.000,0.736,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf162,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf163,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf164,L1S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf165,L1S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf166,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf167,L3S2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf168,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf169,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf170,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf171,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf172,L3S3,0.947,0.000,0.053,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf173,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf174,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf175,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf176,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf177,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf178,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf179,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf180,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf181,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf182,L2S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf183,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf184,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf185,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf186,L2S1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf187,L2S1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf188,L2S1,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf189,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf190,L2S2,0.571,0.000,0.429,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf191,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf192,L3S2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf193,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf194,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf195,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf196,L3S3,0.917,0.000,0.000,0.000,0.000,0.000,0.000,0.083
Z. flavescens,zf197,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf198,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf199,L3S3,0.647,0.000,0.294,0.000,0.000,0.000,0.000,0.059
Z. flavescens,zf200,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf201,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf202,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf203,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf204,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf205,L1S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf206,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf207,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf208,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf209,L2S1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf210,L2S2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf211,L2S2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf212,L2S2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf213,L2S2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf214,L2S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf215,L2S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf216,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf217,L3S2,0.966,0.000,0.034,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf218,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf219,L3S2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf220,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf221,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf222,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf223,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf224,L3S3,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
Z. flavescens,zf225,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf226,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf227,L1S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf228,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf229,L2S1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf230,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf231,L3S2,0.600,0.000,0.000,0.400,0.000,0.000,0.000,0.000
Z. flavescens,zf232,L3S2,0.379,0.000,0.000,0.621,0.000,0.000,0.000,0.000
Z. flavescens,zf233,L3S2,0.333,0.000,0.000,0.667,0.000,0.000,0.000,0.000
Z. flavescens,zf234,L3S2,0.444,0.000,0.000,0.556,0.000,0.000,0.000,0.000
Z. flavescens,zf235,L3S3,0.167,0.000,0.833,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf236,L3S3,0.000,0.167,0.833,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf237,L3S3,0.200,0.000,0.000,0.800,0.000,0.000,0.000,0.000
Z. flavescens,zf238,L3S3,0.556,0.000,0.000,0.444,0.000,0.000,0.000,0.000
Z. flavescens,zf239,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf240,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf241,L2S1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf242,L2S1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf243,L2S1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf244,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf245,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf246,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf247,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf248,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf249,L3S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf250,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Z. flavescens,zf251,L3S3,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
C. spilurus ,cs1,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs2,L1S2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs3,L1S2,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs4,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs5,L1S2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs6,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs7,L1S3,0.750,0.000,0.250,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs8,L1S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs9,L1S3,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs10,L1S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs11,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs12,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs13,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs14,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs15,L2S1,0.706,0.000,0.294,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs16,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs17,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs18,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs19,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs20,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs21,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs22,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs23,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs24,L3S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs25,L3S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs26,L3S1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs27,L3S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs28,L3S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs29,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs30,L3S2,0.952,0.000,0.048,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs31,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs32,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs33,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs34,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs35,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs36,L3S3,0.700,0.300,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs37,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs38,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs39,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs40,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs41,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs42,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs43,L1S2,0.865,0.000,0.135,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs44,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs45,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs46,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs47,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs48,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs49,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs50,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs51,L2S1,0.950,0.000,0.000,0.050,0.000,0.000,0.000,0.000
C. spilurus ,cs52,L2S1,0.933,0.000,0.067,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs53,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs54,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs55,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs56,L2S2,0.745,0.000,0.255,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs57,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs58,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs59,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs60,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs61,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs62,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs63,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs64,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs65,L3S1,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs66,L3S1,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs67,L3S1,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs68,L3S1,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs69,L3S1,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs70,L3S2,0.667,0.333,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs71,L3S2,0.606,0.303,0.091,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs72,L3S2,0.647,0.353,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs73,L3S2,0.682,0.318,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs74,L3S2,0.824,0.176,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs75,L3S3,0.143,0.000,0.714,0.143,0.000,0.000,0.000,0.000
C. spilurus ,cs76,L3S3,0.400,0.000,0.600,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs77,L3S3,0.222,0.000,0.556,0.222,0.000,0.000,0.000,0.000
C. spilurus ,cs78,L3S3,0.357,0.000,0.643,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs79,L3S3,0.120,0.400,0.480,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs80,L1S2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs81,L1S2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs82,L1S2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs83,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs84,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs85,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs86,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs87,L1S2,0.128,0.359,0.513,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs88,L1S2,0.267,0.000,0.733,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs89,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs90,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs91,L1S3,0.909,0.000,0.091,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs92,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs93,L1S3,0.455,0.000,0.545,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs94,L1S3,0.806,0.000,0.194,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs95,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs96,L2S1,0.907,0.000,0.093,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs97,L2S1,0.636,0.000,0.364,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs98,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs99,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs100,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs101,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs102,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs103,L2S2,0.900,0.000,0.100,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs104,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs105,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs106,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs107,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs108,L2S3,0.865,0.000,0.135,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs109,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs110,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs111,L3S1,0.174,0.739,0.000,0.000,0.000,0.000,0.000,0.087
C. spilurus ,cs112,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs113,L3S2,0.645,0.355,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs114,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs115,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs116,L3S2,0.886,0.086,0.029,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs117,L3S3,0.864,0.136,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs118,L3S3,0.972,0.000,0.028,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs119,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs120,L3S3,0.926,0.074,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs121,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs122,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs123,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs124,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs125,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs126,L1S3,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs127,L1S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs128,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs129,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs130,L2S1,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs131,L2S1,0.853,0.000,0.147,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs132,L2S1,0.778,0.000,0.222,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs133,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs134,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs135,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs136,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs137,L2S2,0.885,0.000,0.115,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs138,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs139,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs140,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C. spilurus ,cs141,L2S3,0.615,0.385,0.000,0.000,0.000,0.000,0.000,0.000
